Comunidad Autonoma,Periodo,Actividad,Censo,Criminalidad,GastoHogares,GastoProteccionAmbiental,Hipotecas,IngresosMedios,IPC,TipoVivienda,IPV,NumHabitaciones,NumHogares,PIB,Emisiones GEI,Precio del suelo
08 Castilla - La Mancha,2013,59.3,2058278.0,10296.0,24471.64,28691488.0,40896.0,8425.0,95.212,Vivienda segunda mano,99.854,Menos de 3 habitaciones,5.1,2.349,12808.0,81.79
08 Castilla - La Mancha,2013,59.3,2058278.0,10296.0,24471.64,28691488.0,40896.0,8425.0,95.212,Vivienda segunda mano,99.854,Entre 3 y 6 habitaciones,556.4,2.349,12808.0,81.79
08 Castilla - La Mancha,2013,59.3,2058278.0,10296.0,24471.64,28691488.0,40896.0,8425.0,95.212,Vivienda segunda mano,99.854,7 o más habitaciones,223.4,2.349,12808.0,81.79
08 Castilla - La Mancha,2012,59.4,2058278.0,11092.5,24369.49,48249803.0,55487.0,8878.0,95.01,Vivienda nueva,120.531,7 o más habitaciones,108.65,2.349,14468.0,132.6
08 Castilla - La Mancha,2012,59.4,2058278.0,11092.5,24369.49,48249803.0,55487.0,8878.0,95.01,Vivienda segunda mano,115.526,7 o más habitaciones,108.65,2.349,14468.0,132.6
08 Castilla - La Mancha,2011,58.6,2058278.0,11092.5,26006.52,32248468.0,114350.0,9105.0,92.557,Vivienda nueva,135.194,7 o más habitaciones,108.65,2.349,15674.0,127.4
08 Castilla - La Mancha,2011,58.6,2058278.0,11092.5,26006.52,32248468.0,114350.0,9105.0,92.557,Vivienda segunda mano,133.266,7 o más habitaciones,108.65,2.349,15674.0,127.4
08 Castilla - La Mancha,2010,58.4,2058278.0,11092.5,26545.13,28116443.0,129227.0,9892.0,90.205,Vivienda nueva,142.71,7 o más habitaciones,108.65,2.349,16369.0,164.99
08 Castilla - La Mancha,2010,58.4,2058278.0,11092.5,26545.13,28116443.0,129227.0,9892.0,90.205,Vivienda segunda mano,146.908,7 o más habitaciones,108.65,2.349,16369.0,164.99
09 Cataluña,2023,60.7,7901963.0,11092.5,34259.05,30083672.0,663140.0,1583.0,112.603,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,13418.0,170.37
09 Cataluña,2022,60.6,7761823.0,71286.0,33084.98,254912776.0,876549.0,14692.0,109.134,Vivienda nueva,165.094,7 o más habitaciones,108.65,4.848,350.0,174.42
09 Cataluña,2022,60.6,7761823.0,71286.0,33084.98,254912776.0,876549.0,14692.0,109.134,Vivienda segunda mano,150.395,7 o más habitaciones,108.65,4.848,350.0,174.42
09 Cataluña,2021,61.0,7749896.0,66985.0,31710.05,155457884.0,935867.0,14159.0,103.727,Vivienda nueva,153.446,7 o más habitaciones,108.65,6.685,35006.0,170.98
09 Cataluña,2021,61.0,7749896.0,66985.0,31710.05,155457884.0,935867.0,14159.0,103.727,Vivienda segunda mano,140.49,7 o más habitaciones,108.65,6.685,35006.0,170.98
09 Cataluña,2020,61.1,2058278.0,51968.0,29234.76,86585237.0,706162.0,1417.0,97.717,Vivienda nueva,147.712,Menos de 3 habitaciones,51.0,-13.541,34312.0,159.78
09 Cataluña,2020,61.1,2058278.0,51968.0,29234.76,86585237.0,706162.0,1417.0,97.717,Vivienda nueva,147.712,Entre 3 y 6 habitaciones,2479.4,-13.541,34312.0,159.78
09 Cataluña,2020,61.1,2058278.0,51968.0,29234.76,86585237.0,706162.0,1417.0,97.717,Vivienda nueva,147.712,7 o más habitaciones,500.9,-13.541,34312.0,159.78
09 Cataluña,2020,61.1,2058278.0,51968.0,29234.76,86585237.0,706162.0,1417.0,97.717,Vivienda segunda mano,135.791,Menos de 3 habitaciones,51.0,-13.541,34312.0,159.78
09 Cataluña,2020,61.1,2058278.0,51968.0,29234.76,86585237.0,706162.0,1417.0,97.717,Vivienda segunda mano,135.791,Entre 3 y 6 habitaciones,2479.4,-13.541,34312.0,159.78
09 Cataluña,2020,61.1,2058278.0,51968.0,29234.76,86585237.0,706162.0,1417.0,97.717,Vivienda segunda mano,135.791,7 o más habitaciones,500.9,-13.541,34312.0,159.78
09 Cataluña,2019,61.4,2058278.0,71655.0,32915.71,127998595.0,637564.0,13527.0,98.352,Vivienda nueva,136.048,Menos de 3 habitaciones,69.0,0.976,38105.0,181.45
09 Cataluña,2019,61.4,2058278.0,71655.0,32915.71,127998595.0,637564.0,13527.0,98.352,Vivienda nueva,136.048,Entre 3 y 6 habitaciones,2524.8,0.976,38105.0,181.45
09 Cataluña,2019,61.4,2058278.0,71655.0,32915.71,127998595.0,637564.0,13527.0,98.352,Vivienda nueva,136.048,7 o más habitaciones,426.6,0.976,38105.0,181.45
09 Cataluña,2019,61.4,2058278.0,71655.0,32915.71,127998595.0,637564.0,13527.0,98.352,Vivienda segunda mano,133.985,Menos de 3 habitaciones,69.0,0.976,38105.0,181.45
09 Cataluña,2019,61.4,2058278.0,71655.0,32915.71,127998595.0,637564.0,13527.0,98.352,Vivienda segunda mano,133.985,Entre 3 y 6 habitaciones,2524.8,0.976,38105.0,181.45
09 Cataluña,2019,61.4,2058278.0,71655.0,32915.71,127998595.0,637564.0,13527.0,98.352,Vivienda segunda mano,133.985,7 o más habitaciones,426.6,0.976,38105.0,181.45
09 Cataluña,2018,61.0,2058278.0,67929.0,32585.71,89919739.0,502957.0,13338.0,97.467,Vivienda nueva,127.169,Menos de 3 habitaciones,65.1,1.147,38021.0,174.84
09 Cataluña,2018,61.0,2058278.0,67929.0,32585.71,89919739.0,502957.0,13338.0,97.467,Vivienda nueva,127.169,Entre 3 y 6 habitaciones,2497.4,1.147,38021.0,174.84
09 Cataluña,2018,61.0,2058278.0,67929.0,32585.71,89919739.0,502957.0,13338.0,97.467,Vivienda nueva,127.169,7 o más habitaciones,448.8,1.147,38021.0,174.84
09 Cataluña,2018,61.0,2058278.0,67929.0,32585.71,89919739.0,502957.0,13338.0,97.467,Vivienda segunda mano,127.598,Menos de 3 habitaciones,65.1,1.147,38021.0,174.84
09 Cataluña,2018,61.0,2058278.0,67929.0,32585.71,89919739.0,502957.0,13338.0,97.467,Vivienda segunda mano,127.598,Entre 3 y 6 habitaciones,2497.4,1.147,38021.0,174.84
09 Cataluña,2018,61.0,2058278.0,67929.0,32585.71,89919739.0,502957.0,13338.0,97.467,Vivienda segunda mano,127.598,7 o más habitaciones,448.8,1.147,38021.0,174.84
09 Cataluña,2017,61.8,2058278.0,65198.0,31619.45,98487629.0,416203.0,12712.0,96.124,Vivienda nueva,117.109,Menos de 3 habitaciones,60.8,2.361,3828.0,181.61
09 Cataluña,2017,61.8,2058278.0,65198.0,31619.45,98487629.0,416203.0,12712.0,96.124,Vivienda nueva,117.109,Entre 3 y 6 habitaciones,2517.6,2.361,3828.0,181.61
09 Cataluña,2017,61.8,2058278.0,65198.0,31619.45,98487629.0,416203.0,12712.0,96.124,Vivienda nueva,117.109,7 o más habitaciones,415.1,2.361,3828.0,181.61
09 Cataluña,2017,61.8,2058278.0,65198.0,31619.45,98487629.0,416203.0,12712.0,96.124,Vivienda segunda mano,117.281,Menos de 3 habitaciones,60.8,2.361,3828.0,181.61
09 Cataluña,2017,61.8,2058278.0,65198.0,31619.45,98487629.0,416203.0,12712.0,96.124,Vivienda segunda mano,117.281,Entre 3 y 6 habitaciones,2517.6,2.361,3828.0,181.61
09 Cataluña,2017,61.8,2058278.0,65198.0,31619.45,98487629.0,416203.0,12712.0,96.124,Vivienda segunda mano,117.281,7 o más habitaciones,415.1,2.361,3828.0,181.61
09 Cataluña,2016,62.3,2058278.0,6076.0,30445.96,86084926.0,424690.0,1266.0,94.939,Vivienda nueva,107.917,Menos de 3 habitaciones,45.2,3.035,37593.0,189.52
09 Cataluña,2016,62.3,2058278.0,6076.0,30445.96,86084926.0,424690.0,1266.0,94.939,Vivienda nueva,107.917,Entre 3 y 6 habitaciones,2511.3,3.035,37593.0,189.52
09 Cataluña,2016,62.3,2058278.0,6076.0,30445.96,86084926.0,424690.0,1266.0,94.939,Vivienda nueva,107.917,7 o más habitaciones,405.7,3.035,37593.0,189.52
09 Cataluña,2016,62.3,2058278.0,6076.0,30445.96,86084926.0,424690.0,1266.0,94.939,Vivienda segunda mano,106.925,Menos de 3 habitaciones,45.2,3.035,37593.0,189.52
09 Cataluña,2016,62.3,2058278.0,6076.0,30445.96,86084926.0,424690.0,1266.0,94.939,Vivienda segunda mano,106.925,Entre 3 y 6 habitaciones,2511.3,3.035,37593.0,189.52
09 Cataluña,2016,62.3,2058278.0,6076.0,30445.96,86084926.0,424690.0,1266.0,94.939,Vivienda segunda mano,106.925,7 o más habitaciones,405.7,3.035,37593.0,189.52
09 Cataluña,2015,62.2,2058278.0,46131.0,30229.32,81044437.0,404939.0,12283.0,93.156,Vivienda nueva,100.0,Menos de 3 habitaciones,50.3,4.362,36388.0,179.24
09 Cataluña,2015,62.2,2058278.0,46131.0,30229.32,81044437.0,404939.0,12283.0,93.156,Vivienda nueva,100.0,Entre 3 y 6 habitaciones,2463.4,4.362,36388.0,179.24
09 Cataluña,2015,62.2,2058278.0,46131.0,30229.32,81044437.0,404939.0,12283.0,93.156,Vivienda nueva,100.0,7 o más habitaciones,436.0,4.362,36388.0,179.24
09 Cataluña,2015,62.2,2058278.0,46131.0,30229.32,81044437.0,404939.0,12283.0,93.156,Vivienda segunda mano,100.0,Menos de 3 habitaciones,50.3,4.362,36388.0,179.24
09 Cataluña,2015,62.2,2058278.0,46131.0,30229.32,81044437.0,404939.0,12283.0,93.156,Vivienda segunda mano,100.0,Entre 3 y 6 habitaciones,2463.4,4.362,36388.0,179.24
09 Cataluña,2015,62.2,2058278.0,46131.0,30229.32,81044437.0,404939.0,12283.0,93.156,Vivienda segunda mano,100.0,7 o más habitaciones,436.0,4.362,36388.0,179.24
09 Cataluña,2014,62.6,2058278.0,41858.0,29830.79,94427021.0,251686.0,12205.0,92.896,Vivienda nueva,94.061,Menos de 3 habitaciones,54.3,2.349,3611.0,204.71
09 Cataluña,2014,62.6,2058278.0,41858.0,29830.79,94427021.0,251686.0,12205.0,92.896,Vivienda nueva,94.061,Entre 3 y 6 habitaciones,2447.5,2.349,3611.0,204.71
09 Cataluña,2014,62.6,2058278.0,41858.0,29830.79,94427021.0,251686.0,12205.0,92.896,Vivienda nueva,94.061,7 o más habitaciones,443.1,2.349,3611.0,204.71
09 Cataluña,2014,62.6,2058278.0,41858.0,29830.79,94427021.0,251686.0,12205.0,92.896,Vivienda segunda mano,95.534,Menos de 3 habitaciones,54.3,2.349,3611.0,204.71
09 Cataluña,2014,62.6,2058278.0,41858.0,29830.79,94427021.0,251686.0,12205.0,92.896,Vivienda segunda mano,95.534,Entre 3 y 6 habitaciones,2447.5,2.349,3611.0,204.71
09 Cataluña,2014,62.6,2058278.0,41858.0,29830.79,94427021.0,251686.0,12205.0,92.896,Vivienda segunda mano,95.534,7 o más habitaciones,443.1,2.349,3611.0,204.71
09 Cataluña,2013,63.2,2058278.0,40388.0,29361.7,120747628.0,163494.0,12111.0,93.537,Vivienda nueva,89.873,Menos de 3 habitaciones,47.0,2.349,36043.0,200.3
09 Cataluña,2013,63.2,2058278.0,40388.0,29361.7,120747628.0,163494.0,12111.0,93.537,Vivienda nueva,89.873,Entre 3 y 6 habitaciones,2462.8,2.349,36043.0,200.3
09 Cataluña,2013,63.2,2058278.0,40388.0,29361.7,120747628.0,163494.0,12111.0,93.537,Vivienda nueva,89.873,7 o más habitaciones,436.5,2.349,36043.0,200.3
09 Cataluña,2013,63.2,2058278.0,40388.0,29361.7,120747628.0,163494.0,12111.0,93.537,Vivienda segunda mano,95.156,Menos de 3 habitaciones,47.0,2.349,36043.0,200.3
09 Cataluña,2013,63.2,2058278.0,40388.0,29361.7,120747628.0,163494.0,12111.0,93.537,Vivienda segunda mano,95.156,Entre 3 y 6 habitaciones,2462.8,2.349,36043.0,200.3
09 Cataluña,2013,63.2,2058278.0,40388.0,29361.7,120747628.0,163494.0,12111.0,93.537,Vivienda segunda mano,95.156,7 o más habitaciones,436.5,2.349,36043.0,200.3
09 Cataluña,2012,63.7,2058278.0,11092.5,30017.74,135643944.0,262742.0,12199.0,93.323,Vivienda nueva,100.032,7 o más habitaciones,108.65,2.349,38881.0,173.1
09 Cataluña,2012,63.7,2058278.0,11092.5,30017.74,135643944.0,262742.0,12199.0,93.323,Vivienda segunda mano,108.134,7 o más habitaciones,108.65,2.349,38881.0,173.1
09 Cataluña,2011,64.1,2058278.0,11092.5,31477.71,176532114.0,337350.0,12209.0,90.064,Vivienda nueva,118.85,7 o más habitaciones,108.65,2.349,41407.0,235.25
09 Cataluña,2011,64.1,2058278.0,11092.5,31477.71,176532114.0,337350.0,12209.0,90.064,Vivienda segunda mano,128.285,7 o más habitaciones,108.65,2.349,41407.0,235.25
09 Cataluña,2010,63.3,2058278.0,11092.5,31638.6,164742726.0,748130.0,1289.0,87.848,Vivienda nueva,128.038,7 o más habitaciones,108.65,2.349,43959.0,276.47
09 Cataluña,2010,63.3,2058278.0,11092.5,31638.6,164742726.0,748130.0,1289.0,87.848,Vivienda segunda mano,143.667,7 o más habitaciones,108.65,2.349,43959.0,276.47
10 Comunitat Valenciana,2023,58.9,5216195.0,11092.5,31765.85,30083672.0,274549.0,12805.0,113.419,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,13418.0,173.84
10 Comunitat Valenciana,2022,58.1,5108116.0,53263.0,29969.08,120798898.0,390143.0,11876.0,109.816,Vivienda nueva,146.76,7 o más habitaciones,108.65,4.078,2327.0,175.81
10 Comunitat Valenciana,2022,58.1,5108116.0,53263.0,29969.08,120798898.0,390143.0,11876.0,109.816,Vivienda segunda mano,128.21,7 o más habitaciones,108.65,4.078,2327.0,175.81
10 Comunitat Valenciana,2021,56.4,5067911.0,50917.0,28057.28,105422227.0,392707.0,11237.0,104.092,Vivienda nueva,135.769,7 o más habitaciones,108.65,6.994,23351.0,170.1
10 Comunitat Valenciana,2021,56.4,5067911.0,50917.0,28057.28,105422227.0,392707.0,11237.0,104.092,Vivienda segunda mano,119.815,7 o más habitaciones,108.65,6.994,23351.0,170.1
10 Comunitat Valenciana,2020,57.6,2058278.0,40621.0,25915.1,61778778.0,278260.0,11332.0,97.439,Vivienda nueva,130.573,Menos de 3 habitaciones,21.6,-11.827,21537.0,154.26
10 Comunitat Valenciana,2020,57.6,2058278.0,40621.0,25915.1,61778778.0,278260.0,11332.0,97.439,Vivienda nueva,130.573,Entre 3 y 6 habitaciones,1644.3,-11.827,21537.0,154.26
10 Comunitat Valenciana,2020,57.6,2058278.0,40621.0,25915.1,61778778.0,278260.0,11332.0,97.439,Vivienda nueva,130.573,7 o más habitaciones,363.6,-11.827,21537.0,154.26
10 Comunitat Valenciana,2020,57.6,2058278.0,40621.0,25915.1,61778778.0,278260.0,11332.0,97.439,Vivienda segunda mano,114.761,Menos de 3 habitaciones,21.6,-11.827,21537.0,154.26
10 Comunitat Valenciana,2020,57.6,2058278.0,40621.0,25915.1,61778778.0,278260.0,11332.0,97.439,Vivienda segunda mano,114.761,Entre 3 y 6 habitaciones,1644.3,-11.827,21537.0,154.26
10 Comunitat Valenciana,2020,57.6,2058278.0,40621.0,25915.1,61778778.0,278260.0,11332.0,97.439,Vivienda segunda mano,114.761,7 o más habitaciones,363.6,-11.827,21537.0,154.26
10 Comunitat Valenciana,2019,57.5,2058278.0,53383.0,29444.27,61827912.0,299125.0,10611.0,97.909,Vivienda nueva,123.934,Menos de 3 habitaciones,20.0,0.941,23801.0,167.24
10 Comunitat Valenciana,2019,57.5,2058278.0,53383.0,29444.27,61827912.0,299125.0,10611.0,97.909,Vivienda nueva,123.934,Entre 3 y 6 habitaciones,1683.9,0.941,23801.0,167.24
10 Comunitat Valenciana,2019,57.5,2058278.0,53383.0,29444.27,61827912.0,299125.0,10611.0,97.909,Vivienda nueva,123.934,7 o más habitaciones,302.8,0.941,23801.0,167.24
10 Comunitat Valenciana,2019,57.5,2058278.0,53383.0,29444.27,61827912.0,299125.0,10611.0,97.909,Vivienda segunda mano,112.895,Menos de 3 habitaciones,20.0,0.941,23801.0,167.24
10 Comunitat Valenciana,2019,57.5,2058278.0,53383.0,29444.27,61827912.0,299125.0,10611.0,97.909,Vivienda segunda mano,112.895,Entre 3 y 6 habitaciones,1683.9,0.941,23801.0,167.24
10 Comunitat Valenciana,2019,57.5,2058278.0,53383.0,29444.27,61827912.0,299125.0,10611.0,97.909,Vivienda segunda mano,112.895,7 o más habitaciones,302.8,0.941,23801.0,167.24
10 Comunitat Valenciana,2018,58.4,2058278.0,520.0,28356.34,52221467.0,226301.0,10232.0,97.251,Vivienda nueva,115.903,Menos de 3 habitaciones,11.7,1.683,23718.0,149.61
10 Comunitat Valenciana,2018,58.4,2058278.0,520.0,28356.34,52221467.0,226301.0,10232.0,97.251,Vivienda nueva,115.903,Entre 3 y 6 habitaciones,1719.3,1.683,23718.0,149.61
10 Comunitat Valenciana,2018,58.4,2058278.0,520.0,28356.34,52221467.0,226301.0,10232.0,97.251,Vivienda nueva,115.903,7 o más habitaciones,262.9,1.683,23718.0,149.61
10 Comunitat Valenciana,2018,58.4,2058278.0,520.0,28356.34,52221467.0,226301.0,10232.0,97.251,Vivienda segunda mano,108.778,Menos de 3 habitaciones,11.7,1.683,23718.0,149.61
10 Comunitat Valenciana,2018,58.4,2058278.0,520.0,28356.34,52221467.0,226301.0,10232.0,97.251,Vivienda segunda mano,108.778,Entre 3 y 6 habitaciones,1719.3,1.683,23718.0,149.61
10 Comunitat Valenciana,2018,58.4,2058278.0,520.0,28356.34,52221467.0,226301.0,10232.0,97.251,Vivienda segunda mano,108.778,7 o más habitaciones,262.9,1.683,23718.0,149.61
10 Comunitat Valenciana,2017,59.0,2058278.0,49195.0,27227.17,52273705.0,173418.0,9801.0,96.149,Vivienda nueva,109.544,Menos de 3 habitaciones,21.0,3.466,23702.0,182.45
10 Comunitat Valenciana,2017,59.0,2058278.0,49195.0,27227.17,52273705.0,173418.0,9801.0,96.149,Vivienda nueva,109.544,Entre 3 y 6 habitaciones,1697.3,3.466,23702.0,182.45
10 Comunitat Valenciana,2017,59.0,2058278.0,49195.0,27227.17,52273705.0,173418.0,9801.0,96.149,Vivienda nueva,109.544,7 o más habitaciones,278.0,3.466,23702.0,182.45
10 Comunitat Valenciana,2017,59.0,2058278.0,49195.0,27227.17,52273705.0,173418.0,9801.0,96.149,Vivienda segunda mano,104.792,Menos de 3 habitaciones,21.0,3.466,23702.0,182.45
10 Comunitat Valenciana,2017,59.0,2058278.0,49195.0,27227.17,52273705.0,173418.0,9801.0,96.149,Vivienda segunda mano,104.792,Entre 3 y 6 habitaciones,1697.3,3.466,23702.0,182.45
10 Comunitat Valenciana,2017,59.0,2058278.0,49195.0,27227.17,52273705.0,173418.0,9801.0,96.149,Vivienda segunda mano,104.792,7 o más habitaciones,278.0,3.466,23702.0,182.45
10 Comunitat Valenciana,2016,59.1,2058278.0,44695.0,26094.0,47659221.0,180455.0,9265.0,95.062,Vivienda nueva,106.134,Menos de 3 habitaciones,12.4,2.555,23656.0,146.07
10 Comunitat Valenciana,2016,59.1,2058278.0,44695.0,26094.0,47659221.0,180455.0,9265.0,95.062,Vivienda nueva,106.134,Entre 3 y 6 habitaciones,1678.1,2.555,23656.0,146.07
10 Comunitat Valenciana,2016,59.1,2058278.0,44695.0,26094.0,47659221.0,180455.0,9265.0,95.062,Vivienda nueva,106.134,7 o más habitaciones,307.4,2.555,23656.0,146.07
10 Comunitat Valenciana,2016,59.1,2058278.0,44695.0,26094.0,47659221.0,180455.0,9265.0,95.062,Vivienda segunda mano,102.098,Menos de 3 habitaciones,12.4,2.555,23656.0,146.07
10 Comunitat Valenciana,2016,59.1,2058278.0,44695.0,26094.0,47659221.0,180455.0,9265.0,95.062,Vivienda segunda mano,102.098,Entre 3 y 6 habitaciones,1678.1,2.555,23656.0,146.07
10 Comunitat Valenciana,2016,59.1,2058278.0,44695.0,26094.0,47659221.0,180455.0,9265.0,95.062,Vivienda segunda mano,102.098,7 o más habitaciones,307.4,2.555,23656.0,146.07
10 Comunitat Valenciana,2015,59.0,2058278.0,35555.0,25009.82,32635683.0,145728.0,9098.0,93.863,Vivienda nueva,100.0,Menos de 3 habitaciones,24.1,3.996,23625.0,156.3
10 Comunitat Valenciana,2015,59.0,2058278.0,35555.0,25009.82,32635683.0,145728.0,9098.0,93.863,Vivienda nueva,100.0,Entre 3 y 6 habitaciones,1699.3,3.996,23625.0,156.3
10 Comunitat Valenciana,2015,59.0,2058278.0,35555.0,25009.82,32635683.0,145728.0,9098.0,93.863,Vivienda nueva,100.0,7 o más habitaciones,277.7,3.996,23625.0,156.3
10 Comunitat Valenciana,2015,59.0,2058278.0,35555.0,25009.82,32635683.0,145728.0,9098.0,93.863,Vivienda segunda mano,100.0,Menos de 3 habitaciones,24.1,3.996,23625.0,156.3
10 Comunitat Valenciana,2015,59.0,2058278.0,35555.0,25009.82,32635683.0,145728.0,9098.0,93.863,Vivienda segunda mano,100.0,Entre 3 y 6 habitaciones,1699.3,3.996,23625.0,156.3
10 Comunitat Valenciana,2015,59.0,2058278.0,35555.0,25009.82,32635683.0,145728.0,9098.0,93.863,Vivienda segunda mano,100.0,7 o más habitaciones,277.7,3.996,23625.0,156.3
10 Comunitat Valenciana,2014,59.3,2058278.0,34821.0,24586.61,39238425.0,130631.0,9144.0,93.678,Vivienda nueva,95.821,Menos de 3 habitaciones,26.9,2.349,22961.0,163.3
10 Comunitat Valenciana,2014,59.3,2058278.0,34821.0,24586.61,39238425.0,130631.0,9144.0,93.678,Vivienda nueva,95.821,Entre 3 y 6 habitaciones,1702.7,2.349,22961.0,163.3
10 Comunitat Valenciana,2014,59.3,2058278.0,34821.0,24586.61,39238425.0,130631.0,9144.0,93.678,Vivienda nueva,95.821,7 o más habitaciones,277.8,2.349,22961.0,163.3
10 Comunitat Valenciana,2014,59.3,2058278.0,34821.0,24586.61,39238425.0,130631.0,9144.0,93.678,Vivienda segunda mano,97.942,Menos de 3 habitaciones,26.9,2.349,22961.0,163.3
10 Comunitat Valenciana,2014,59.3,2058278.0,34821.0,24586.61,39238425.0,130631.0,9144.0,93.678,Vivienda segunda mano,97.942,Entre 3 y 6 habitaciones,1702.7,2.349,22961.0,163.3
10 Comunitat Valenciana,2014,59.3,2058278.0,34821.0,24586.61,39238425.0,130631.0,9144.0,93.678,Vivienda segunda mano,97.942,7 o más habitaciones,277.8,2.349,22961.0,163.3
10 Comunitat Valenciana,2013,59.7,2058278.0,33638.0,24693.28,39162426.0,110820.0,9375.0,94.819,Vivienda nueva,95.801,Menos de 3 habitaciones,18.9,2.349,22916.0,174.99
10 Comunitat Valenciana,2013,59.7,2058278.0,33638.0,24693.28,39162426.0,110820.0,9375.0,94.819,Vivienda nueva,95.801,Entre 3 y 6 habitaciones,1646.3,2.349,22916.0,174.99
10 Comunitat Valenciana,2013,59.7,2058278.0,33638.0,24693.28,39162426.0,110820.0,9375.0,94.819,Vivienda nueva,95.801,7 o más habitaciones,330.8,2.349,22916.0,174.99
10 Comunitat Valenciana,2013,59.7,2058278.0,33638.0,24693.28,39162426.0,110820.0,9375.0,94.819,Vivienda segunda mano,96.626,Menos de 3 habitaciones,18.9,2.349,22916.0,174.99
10 Comunitat Valenciana,2013,59.7,2058278.0,33638.0,24693.28,39162426.0,110820.0,9375.0,94.819,Vivienda segunda mano,96.626,Entre 3 y 6 habitaciones,1646.3,2.349,22916.0,174.99
10 Comunitat Valenciana,2013,59.7,2058278.0,33638.0,24693.28,39162426.0,110820.0,9375.0,94.819,Vivienda segunda mano,96.626,7 o más habitaciones,330.8,2.349,22916.0,174.99
10 Comunitat Valenciana,2012,59.6,2058278.0,11092.5,26061.7,73509319.0,137121.0,9965.0,94.617,Vivienda nueva,104.666,7 o más habitaciones,108.65,2.349,23477.0,183.63
10 Comunitat Valenciana,2012,59.6,2058278.0,11092.5,26061.7,73509319.0,137121.0,9965.0,94.617,Vivienda segunda mano,106.374,7 o más habitaciones,108.65,2.349,23477.0,183.63
10 Comunitat Valenciana,2011,59.4,2058278.0,11092.5,26034.56,58851446.0,178317.0,10236.0,91.89,Vivienda nueva,118.821,7 o más habitaciones,108.65,2.349,25134.0,203.77
10 Comunitat Valenciana,2011,59.4,2058278.0,11092.5,26034.56,58851446.0,178317.0,10236.0,91.89,Vivienda segunda mano,124.839,7 o más habitaciones,108.65,2.349,25134.0,203.77
10 Comunitat Valenciana,2010,60.2,2058278.0,11092.5,26865.69,51513498.0,398850.0,10555.0,89.995,Vivienda nueva,126.265,7 o más habitaciones,108.65,2.349,26673.0,248.92
10 Comunitat Valenciana,2010,60.2,2058278.0,11092.5,26865.69,51513498.0,398850.0,10555.0,89.995,Vivienda segunda mano,137.101,7 o más habitaciones,108.65,2.349,26673.0,248.92
11 Extremadura,2023,56.3,1054306.0,11092.5,26253.76,30083672.0,34121.0,11363.0,113.62,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,13418.0,127.9
